adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001104659-23-064767	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-065758	1	1	1	NetExpensesOverAssets	rr/2022	ExpensesOverAssets	rr/2022
0001104659-23-065758	1	2	1	ExpensesOverAssets	rr/2022	ManagementFeesOverAssets	rr/2022
0001104659-23-065758	1	3	1	ExpensesOverAssets	rr/2022	DistributionAndService12b1FeesOverAssets	rr/2022
0001104659-23-065758	1	4	1	ExpensesOverAssets	rr/2022	OtherExpensesOverAssets	rr/2022
0001104659-23-065758	1	5	1	ExpensesOverAssets	rr/2022	AcquiredFundFeesAndExpensesOverAssets	rr/2022
0001104659-23-065758	1	6	1	NetExpensesOverAssets	rr/2022	FeeWaiverOrReimbursementOverAssets	rr/2022
0001104659-23-067680	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-067680	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-067680	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-067680	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-072165	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-072165	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-072165	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-072165	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-072165	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-072171	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-072171	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-072171	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-072171	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-072171	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001104659-23-072171	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-072351	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-072351	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-072351	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-072351	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-074316	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-074316	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-074316	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-074367	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-074367	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-074367	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-074816	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-074816	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-074816	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-074818	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-074818	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-074818	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-074818	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-074819	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-074819	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-074819	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075032	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075032	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075032	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-075032	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075032	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-075204	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075204	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075204	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-075204	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075204	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001104659-23-075204	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001104659-23-075204	1	7	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-075222	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075222	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075222	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-075222	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075222	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001104659-23-075222	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-075289	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075289	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075289	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075291	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075291	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075291	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075291	1	4	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-075348	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075348	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075348	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-075348	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075883	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-075883	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-075883	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-075883	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-075883	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001104659-23-075883	1	6	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001104659-23-075883	1	7	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-076296	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-076296	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-076296	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-076296	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-076296	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001104659-23-076296	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001104659-23-076296	1	7	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001104659-23-076296	1	8	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-076870	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-076870	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-076870	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-076870	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-076870	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-077027	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-077027	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-077027	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-077027	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-077027	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-077116	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-077116	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-077116	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-077116	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-077116	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001104659-23-077116	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-077184	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-077184	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-077184	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-077184	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-077184	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001104659-23-077240	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001104659-23-077240	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001104659-23-077240	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001104659-23-077240	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001104659-23-077240	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001124155-23-000009	1	1	1	ExpensesOverAssets	rr/2022	ManagementFeesOverAssets	rr/2022
0001124155-23-000009	1	2	1	ExpensesOverAssets	rr/2022	DistributionAndService12b1FeesOverAssets	rr/2022
0001124155-23-000009	1	3	1	ExpensesOverAssets	rr/2022	OtherExpensesOverAssets	rr/2022
0001133228-23-001696	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-001696	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-001696	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-001696	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-002149	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-002149	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-002149	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-002149	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-002149	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001133228-23-002149	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001133228-23-002316	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-002316	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-002316	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-002316	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-003331	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-003331	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-003331	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-003331	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-003704	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-003704	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-003704	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-003704	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-003935	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-003935	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-003935	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-003935	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001133228-23-004207	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001133228-23-004207	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001133228-23-004207	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001133228-23-004207	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001135428-23-000036	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001135428-23-000036	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001135428-23-000036	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001135428-23-000036	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001135428-23-000036	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001135428-23-000036	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001135428-23-000036	1	7	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001137360-23-000345	1	1	1	NetExpensesOverAssets	rr/2022	ExpensesOverAssets	rr/2022
0001137360-23-000345	1	2	1	ExpensesOverAssets	rr/2022	ManagementFeesOverAssets	rr/2022
0001137360-23-000345	1	3	1	ExpensesOverAssets	rr/2022	Component1OtherExpensesOverAssets	rr/2022
0001137360-23-000345	1	4	1	ExpensesOverAssets	rr/2022	OtherExpensesOverAssets	rr/2022
0001137360-23-000345	1	5	1	ExpensesOverAssets	rr/2022	AcquiredFundFeesAndExpensesOverAssets	rr/2022
0001137360-23-000345	1	6	1	NetExpensesOverAssets	rr/2022	FeeWaiverOrReimbursementOverAssets	rr/2022
0001137360-23-000411	1	1	1	NetExpensesOverAssets	rr/2022	ExpensesOverAssets	rr/2022
0001137360-23-000411	1	2	1	ExpensesOverAssets	rr/2022	ManagementFeesOverAssets	rr/2022
0001137360-23-000411	1	3	1	ExpensesOverAssets	rr/2022	OtherExpensesOverAssets	rr/2022
0001137360-23-000411	1	4	1	NetExpensesOverAssets	rr/2022	FeeWaiverOrReimbursementOverAssets	rr/2022
0001137360-23-000413	1	1	1	ExpensesOverAssets	rr/2022	ManagementFeesOverAssets	rr/2022
0001137360-23-000413	1	2	1	ExpensesOverAssets	rr/2022	OtherExpensesOverAssets	rr/2022
0001162044-23-000366	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001162044-23-000366	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001162044-23-000366	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001162044-23-000366	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001162044-23-000366	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001162044-23-000366	1	6	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001162044-23-000394	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000394	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000394	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000394	1	4	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001162044-23-000431	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000431	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000431	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001162044-23-000431	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000431	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001162044-23-000464	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000464	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000464	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001162044-23-000464	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000466	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000466	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000466	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001162044-23-000466	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000466	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001162044-23-000466	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001162044-23-000468	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000468	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000468	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000470	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000470	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000470	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001162044-23-000470	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000470	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001162044-23-000470	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001162044-23-000470	1	7	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001162044-23-000470	1	8	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001162044-23-000680	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000680	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000680	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001162044-23-000680	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000685	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001162044-23-000685	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001162044-23-000685	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001162044-23-000685	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001162044-23-000685	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001171200-23-000264	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001171200-23-000264	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001171200-23-000264	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-089923	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-089923	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-089923	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-089923	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-090905	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-090905	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-090905	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-090905	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-090905	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-092427	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-092427	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-092427	1	3	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-092427	1	4	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-092427	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-093532	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-093532	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-093532	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-093532	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-093644	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-093644	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-093644	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-093644	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-093644	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-093661	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
